date,zone,nb_seismes,lag_1,lag_2,lag_3,lag_4,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8
2022-11-14,4.0,13,15.0,20.0,19.0,14.0,17.0,5.196152422706634,52.0,6.664136424602247
2022-11-21,4.0,17,13.0,15.0,20.0,19.0,16.75,5.188127472091129,52.0,7.855844048495479
2022-11-28,4.0,11,17.0,13.0,15.0,20.0,16.25,1.2909944487357972,46.375,12.665335143047358
2022-12-05,4.0,20,11.0,17.0,13.0,15.0,14.0,6.403124237432847,18.75,5.656854249492037
2022-12-12,4.0,11,20.0,11.0,17.0,13.0,15.25,8.341662504161464,16.125,7.395703385846723
2022-12-19,4.0,8,11.0,20.0,11.0,17.0,14.75,5.354126134736336,15.75,5.529143565817828
2022-12-26,4.0,10,8.0,11.0,20.0,11.0,12.5,3.316624790355398,14.375,4.940720016931786
2023-01-02,4.0,12,10.0,8.0,11.0,20.0,12.25,12.338962679253068,13.125,9.977653603356227
2023-01-09,4.0,7,12.0,10.0,8.0,11.0,10.25,3.8622100754188273,12.75,5.853875395227786
2023-01-16,4.0,8,7.0,12.0,10.0,8.0,9.25,6.218252702059212,12.0,6.886840453253403
2023-01-23,4.0,20,8.0,7.0,12.0,10.0,9.25,7.047458170621993,10.875,4.70372193055628
2023-01-30,4.0,10,20.0,8.0,7.0,12.0,11.75,3.5,12.0,4.621378891320094
2023-02-06,4.0,11,10.0,20.0,8.0,7.0,11.25,1.8929694486000952,10.75,4.955156044825185
2023-02-13,4.0,7,11.0,10.0,20.0,8.0,12.25,3.109126351029607,10.75,3.999999999999519
2023-02-20,4.0,13,7.0,11.0,10.0,20.0,12.0,5.259911279353168,10.625,4.120939559995873
2023-02-27,4.0,13,13.0,7.0,11.0,10.0,10.25,8.12403840463596,11.0,8.382592507264876
2023-03-06,4.0,5,13.0,13.0,7.0,11.0,11.0,13.913422775626906,11.125,10.155927192671932
2023-03-13,4.0,16,5.0,13.0,13.0,7.0,9.5,3.8622100754188415,10.875,3.5632048174957416
2023-03-20,4.0,9,16.0,5.0,13.0,13.0,11.75,2.081665999466169,11.875,3.907410541887475
2023-03-27,4.0,6,9.0,16.0,5.0,13.0,10.75,4.203173404306181,10.5,4.242640687118854
2023-04-03,4.0,6,6.0,9.0,16.0,5.0,9.0,5.852349955359848,10.0,42.474992642730335
2023-04-10,4.0,8,6.0,6.0,9.0,16.0,9.25,4.425306015783963,9.375,3.284161123591657
2023-04-17,4.0,4,8.0,6.0,6.0,9.0,7.25,6.976149845485479,9.5,5.451081150953658
2023-04-24,4.0,9,4.0,8.0,6.0,6.0,6.0,3.109126351029668,8.375,3.105295017040044
2023-05-01,4.0,5,9.0,4.0,8.0,6.0,6.75,3.862210075418873,7.875,3.758324094592775
2023-05-08,4.0,8,5.0,9.0,4.0,8.0,6.5,11.236102527122132,7.875,9.195301595302242
2023-05-15,4.0,9,8.0,5.0,9.0,4.0,6.5,8.808140174482563,6.875,10.267841614894913
2023-05-22,4.0,14,9.0,8.0,5.0,9.0,7.75,53.009433122794285,6.875,38.29374249516115
2023-05-29,4.0,6,14.0,9.0,8.0,5.0,9.0,9.945685831890469,7.875,8.383657572069048
2023-06-05,4.0,11,6.0,14.0,9.0,8.0,9.25,4.991659710623989,7.875,7.401737247816261
2023-06-12,4.0,6,11.0,6.0,14.0,9.0,10.0,7.804912982645405,8.25,11.819324370344736
2023-06-19,4.0,7,6.0,11.0,6.0,14.0,9.25,2.753785273643073,8.5,3.925648263116649
2023-06-26,4.0,4,7.0,6.0,11.0,6.0,7.5,10.045728777279765,8.25,7.819389819087775
2023-07-03,4.0,9,4.0,7.0,6.0,11.0,7.0,4.5092497528229085,8.125,5.829420456369507
2023-07-10,4.0,22,9.0,4.0,7.0,6.0,6.5,4.434711565216707,8.25,7.763237542601255
2023-07-17,4.0,12,22.0,9.0,4.0,7.0,10.5,2.828427124746214,9.875,5.82482372510687
2023-07-24,4.0,7,12.0,22.0,9.0,4.0,11.75,8.015609770940708,9.625,7.837638128197027
2023-07-31,4.0,11,7.0,12.0,22.0,9.0,12.5,5.25991127935318,9.75,4.062019202317548
2023-08-07,4.0,17,11.0,7.0,12.0,22.0,13.0,12.311918344975062,9.75,10.8816687270708
2023-08-14,4.0,7,17.0,11.0,7.0,12.0,11.75,5.25198375219626,11.125,16.475089420958167
2023-08-21,4.0,14,7.0,17.0,11.0,7.0,10.5,8.831760866327857,11.125,6.696214282285338
2023-08-28,4.0,11,14.0,7.0,17.0,11.0,12.25,1.500000000000101,12.375,14.672009308300398
2023-09-04,4.0,11,11.0,14.0,7.0,17.0,12.25,4.031128874149312,12.625,3.070597894314388
2023-09-11,4.0,6,11.0,11.0,14.0,7.0,10.75,6.976149845485471,11.25,6.97828263768565
2023-09-18,4.0,15,6.0,11.0,11.0,14.0,10.5,17.972200755611436,10.5,14.05029232029393
2023-09-25,4.0,10,15.0,6.0,11.0,11.0,10.75,3.304037933599888,11.5,6.755949758757367
2023-10-02,4.0,10,10.0,15.0,6.0,11.0,10.5,1.4142135623732162,11.375,5.139135558215112
2023-10-09,4.0,11,10.0,10.0,15.0,6.0,10.25,5.377421934967257,10.5,6.273527146441583
2023-10-16,4.0,19,11.0,10.0,10.0,15.0,11.5,1.7078251276600287,11.0,5.477225575051349
2023-10-23,4.0,4,19.0,11.0,10.0,10.0,12.5,5.773502691896286,11.625,5.257647491307668
2023-10-30,4.0,13,4.0,19.0,11.0,10.0,11.0,6.164414002969003,10.75,6.220645350076232
2023-11-06,4.0,8,13.0,4.0,19.0,11.0,11.75,2.8284271247462462,11.0,4.367084676466116
2023-11-13,4.0,50,8.0,13.0,4.0,19.0,11.0,6.1913918736689295,11.25,4.470139019889588
2023-11-20,4.0,8,50.0,8.0,13.0,4.0,18.75,5.909032633745305,15.625,4.983902658989473
2023-11-27,4.0,8,8.0,50.0,8.0,13.0,19.75,6.658328118479411,15.375,4.94072001693183
2023-12-04,4.0,13,8.0,8.0,50.0,8.0,18.5,7.041543391425888,15.125,5.970163912561707
2023-12-11,4.0,85,13.0,8.0,8.0,50.0,19.75,7.588368291888158,15.375,5.46253473346234
2023-12-18,4.0,21,85.0,13.0,8.0,8.0,28.5,3.16227766016842,23.625,9.3158850511216
2023-12-25,4.0,15,21.0,85.0,13.0,8.0,31.75,6.849574196011526,25.75,5.496752287877119
2024-01-01,4.0,11,15.0,21.0,85.0,13.0,33.5,7.325753658611989,26.0,5.514591035218403
2024-01-08,4.0,9,11.0,15.0,21.0,85.0,33.0,1.7078251276600107,26.375,2.503568881188225
2024-01-15,4.0,15,9.0,11.0,15.0,21.0,14.0,8.640987597877162,21.25,8.69215574115927
2024-01-22,4.0,5,15.0,9.0,11.0,15.0,12.5,22.60530911091343,22.125,460.8017082061592
2024-01-29,4.0,13,5.0,15.0,9.0,11.0,10.0,68.66585760041116,21.75,53.254107822776845
2024-02-05,4.0,13,13.0,5.0,15.0,9.0,10.5,17.932744723919882,21.75,19.123190857473823
2024-02-12,4.0,14,13.0,13.0,5.0,15.0,11.5,9.848857801793208,12.75,15.809129369719042
2024-02-26,4.0,8,14.0,13.0,13.0,5.0,11.25,4.20317340429936,11.875,3.615443067090149
2024-03-04,4.0,8,8.0,14.0,13.0,13.0,12.0,3.304037933591181,11.0,3.150963571435432
2024-03-11,4.0,5,8.0,8.0,14.0,13.0,10.75,4.6547466812501685,10.625,7.851296526230486
2024-03-18,4.0,6,5.0,8.0,8.0,14.0,8.75,15.585784121006215,10.125,12.814612195233517
2024-03-25,4.0,5,6.0,5.0,8.0,8.0,6.75,6.499999999995598,9.0,16.02174861153958
2024-04-01,4.0,10,5.0,6.0,5.0,8.0,6.0,2.5819888974605294,9.0,3.964124835853112
2024-04-08,4.0,9,10.0,5.0,6.0,5.0,6.5,1.4142135623528638,8.625,5.318431562562029
2024-04-15,4.0,8,9.0,10.0,5.0,6.0,7.5,1.7078251276432102,8.125,18.852339756265167
2024-04-22,4.0,14,8.0,9.0,10.0,5.0,8.0,17.308475765741946,7.375,13.932874793090685
2024-04-29,4.0,2,14.0,8.0,9.0,10.0,10.25,8.266397845088036,8.125,7.356969484777125
2024-05-06,4.0,22,2.0,14.0,8.0,9.0,8.25,3.86221007541142,7.375,8.779033464531864
2024-05-13,4.0,5,22.0,2.0,14.0,8.0,11.5,7.438637868136622,9.5,6.186101934400929
2024-05-20,4.0,16,5.0,22.0,2.0,14.0,10.75,12.41974234837192,9.375,9.70640436589304
2024-05-27,4.0,8,16.0,5.0,22.0,2.0,11.25,3.8729833462000327,10.75,12.011898862613524
2024-06-03,4.0,8,8.0,16.0,5.0,22.0,12.75,5.909032633740436,10.5,11.575065565995066
2024-06-10,4.0,9,8.0,8.0,16.0,5.0,9.25,4.082482904631625,10.375,11.732129267221657
2024-06-17,4.0,6,9.0,8.0,8.0,16.0,10.25,0.9574271077264728,10.5,7.814821083772189
2024-06-24,4.0,7,6.0,9.0,8.0,8.0,7.75,2.3804761428356054,9.5,4.03334317196031
2024-07-01,4.0,9,7.0,6.0,9.0,8.0,7.5,3.109126351020408,10.125,5.11126207505952
2024-07-08,4.0,32,9.0,7.0,6.0,9.0,7.75,12.230426539302544,8.5,27.28127301177127
2024-07-15,4.0,14,32.0,9.0,7.0,6.0,13.5,2.380476142835575,11.875,3.0676887530609025
2024-07-22,4.0,3,14.0,32.0,9.0,7.0,15.5,4.924428900892232,11.625,5.119988839267893
2024-07-29,4.0,11,3.0,14.0,32.0,9.0,14.5,5.066228051184564,11.0,4.926241685382398
2024-08-05,4.0,10,11.0,3.0,14.0,32.0,15.0,7.615773105860144,11.375,5.396758286225358
2024-08-12,4.0,7,10.0,11.0,3.0,14.0,9.5,4.272001872652058,11.5,6.368168608674986
2024-08-19,4.0,8,7.0,10.0,11.0,3.0,7.75,3.559026084002376,11.625,14.201986782537528
2024-08-26,4.0,7,8.0,7.0,10.0,11.0,9.0,2.217355782595413,11.75,3.356762896422566
2024-09-02,4.0,7,7.0,8.0,7.0,10.0,8.0,18.874586088175352,11.5,13.3282728492029
2024-09-09,4.0,8,7.0,7.0,8.0,7.0,7.25,4.499999999993616,8.375,5.866064633607131
2024-09-16,4.0,14,8.0,7.0,7.0,8.0,7.5,2.7537852736326176,7.625,7.833080036427875
2024-09-23,4.0,7,14.0,8.0,7.0,7.0,9.0,4.203173404299331,9.0,3.011881234605817
2024-09-30,4.0,9,7.0,14.0,8.0,7.0,9.0,10.551461194226889,8.5,7.401737247812596
2024-10-07,4.0,36,9.0,7.0,14.0,8.0,9.5,22.575798250928123,8.375,15.501152030918746
2024-10-14,4.0,10,36.0,9.0,7.0,14.0,16.5,5.228129047113882,12.0,7.671840904051968
2024-10-21,4.0,8,10.0,36.0,9.0,7.0,15.5,6.551081335673466,12.25,5.370222128946602
2024-10-28,4.0,10,8.0,10.0,36.0,9.0,15.75,8.539125638296303,12.375,13.822858914543351
2024-11-04,4.0,13,10.0,8.0,10.0,36.0,16.0,6.130524719245157,12.75,8.831760866324569
2024-11-11,4.0,8,13.0,10.0,8.0,10.0,10.25,2.986078811185205,13.375,8.9082626172046
2024-11-18,4.0,11,8.0,13.0,10.0,8.0,9.75,7.483314773544047,12.625,8.246211251231811
2024-11-25,4.0,8,11.0,8.0,13.0,10.0,10.5,5.737304826014497,13.125,6.446205971617227
2024-12-02,4.0,5,8.0,11.0,8.0,13.0,10.0,7.874007874008164,13.0,7.936128959202025
2024-12-09,4.0,62,5.0,8.0,11.0,8.0,8.0,106.0891920351296,9.125,87.49438757510563
2024-12-16,4.0,13,62.0,5.0,8.0,11.0,21.5,9.746794344805997,15.625,9.999999999997096
2024-12-23,4.0,9,13.0,62.0,5.0,8.0,22.0,6.137317546502612,16.25,5.718079098033759
2024-12-30,4.0,7,9.0,13.0,62.0,5.0,22.25,2.8722813232690143,16.125,6.968039281499026
2025-01-06,4.0,6,7.0,9.0,13.0,62.0,22.75,9.912113800799505,15.375,11.985109809375922
2025-01-13,4.0,9,6.0,7.0,9.0,13.0,8.75,46.14831163397711,15.125,36.1522079942164
2025-01-20,4.0,11,9.0,6.0,7.0,9.0,7.75,7.67571929311299,14.875,6.334429729655373
2025-01-27,4.0,9,11.0,9.0,6.0,7.0,8.25,3.1091263510296536,15.25,4.869731585439553
2025-02-03,4.0,15,9.0,11.0,9.0,6.0,8.75,5.057996968497869,15.75,4.200340122275703
2025-02-10,4.0,15,15.0,9.0,11.0,9.0,11.0,3.500000000000042,9.875,2.6152028055635808
2025-02-17,4.0,14,15.0,15.0,9.0,11.0,12.5,2.986078811194872,10.125,5.194433834123286
2025-02-24,4.0,5,14.0,15.0,15.0,9.0,13.25,2.8722813232690934,10.75,70.06731457269154
2025-03-03,4.0,13,5.0,14.0,15.0,15.0,12.25,4.924428900898098,10.5,4.105745103764451
2025-03-10,4.0,9,13.0,5.0,14.0,15.0,11.75,6.500000000000036,11.375,5.755432216605704
2025-03-17,4.0,11,9.0,13.0,5.0,14.0,10.25,6.683312551921175,11.375,6.866065623251784
2025-03-24,4.0,25,11.0,9.0,13.0,5.0,9.5,7.804912982645426,11.375,7.045768740371772
2025-03-31,4.0,6,25.0,11.0,9.0,13.0,14.5,3.651483716701169,13.375,5.42481072743688
2025-04-07,4.0,21,6.0,25.0,11.0,9.0,12.75,10.893423092245484,12.25,8.634441002665683
2025-04-14,4.0,4,21.0,6.0,25.0,11.0,15.75,4.203173404306163,13.0,6.840008354209616
2025-04-21,4.0,9,4.0,21.0,6.0,25.0,14.0,6.701989754294367,11.75,5.890367439419366
2025-04-28,4.0,9,9.0,4.0,21.0,6.0,10.0,4.924428900898052,12.25,5.775564289061816
2025-05-05,4.0,11,9.0,9.0,4.0,21.0,10.75,3.366501646120692,11.75,3.703280399082552
2025-05-12,4.0,7,11.0,9.0,9.0,4.0,8.25,3.5,12.0,3.058944729328418
2025-05-19,4.0,12,7.0,11.0,9.0,9.0,9.0,4.272001872658764,11.5,4.051013982407061
2025-05-26,4.0,14,12.0,7.0,11.0,9.0,9.75,1.8257418583505496,9.875,2.1339098923138127
2025-06-02,4.0,7,14.0,12.0,7.0,11.0,11.0,15.70562531918633,10.875,12.99450433287417
2025-06-09,4.0,7,7.0,14.0,12.0,7.0,10.0,62.904027428032514,9.125,47.9612939179674
2025-06-16,4.0,7,7.0,7.0,14.0,12.0,10.0,87.30931603595728,9.5,64.93238241212337
2025-06-23,4.0,4,7.0,7.0,7.0,14.0,8.75,26.197964297504743,9.25,17.512750457063316
2025-06-30,4.0,8,4.0,7.0,7.0,7.0,6.25,4.991659710623958,8.625,3.622844186539534
2025-07-07,4.0,7,8.0,4.0,7.0,7.0,6.5,4.924428900898032,8.25,4.673252156071733
2025-07-14,4.0,7,7.0,8.0,4.0,7.0,6.5,3.4156502553198376,8.25,4.470139019883641
2025-07-21,4.0,44,7.0,7.0,8.0,4.0,6.5,62.56396726551154,7.625,43.3622614065002
2025-07-28,4.0,17,44.0,7.0,7.0,8.0,16.5,4.690415759823429,11.375,15.108535903349477
2025-08-04,4.0,7,17.0,44.0,7.0,7.0,18.75,3.499999999999998,12.625,3.1622776601593623
2025-08-11,4.0,8,7.0,17.0,44.0,7.0,18.75,4.031128874149273,12.625,3.622844186539489
2025-08-18,4.0,8,8.0,7.0,17.0,44.0,19.0,2.3629078131263253,12.75,33.14793680284879
2025-08-25,4.0,5,8.0,8.0,7.0,17.0,10.0,27.08628189077761,13.25,21.4592637338736
2025-09-01,4.0,16,5.0,8.0,8.0,7.0,7.0,70.64642005556026,12.875,53.7173488868216
2025-09-08,4.0,19,16.0,5.0,8.0,8.0,9.25,0.9574271077566752,14.0,3.999999999992852
2025-09-15,4.0,20,19.0,16.0,5.0,8.0,12.0,4.966554808583845,15.5,3.6425069859644688
2025-09-22,4.0,12,20.0,19.0,16.0,5.0,15.0,5.852349955359867,12.5,4.035556254800211
2025-09-29,4.0,11,12.0,20.0,19.0,16.0,16.75,2.3804761428477503,11.875,2.61861468282099
2025-10-06,4.0,13,11.0,12.0,20.0,19.0,15.5,3.109126351029708,12.375,3.113908889381862
2025-10-13,4.0,15,13.0,11.0,12.0,20.0,14.0,5.909032633745331,13.0,5.126959555687663
2025-10-20,4.0,7,15.0,13.0,11.0,12.0,12.75,3.829708431025432,13.875,4.09703725705016
2025-10-27,4.0,7,7.0,15.0,13.0,11.0,11.5,6.601767440112838,14.125,13.856406460548955
2025-11-03,4.0,7,7.0,7.0,15.0,13.0,10.5,9.574271077563417,13.0,9.811618477234015
2025-11-10,4.0,9,7.0,7.0,7.0,15.0,9.0,2.1602468994694446,11.5,4.267819784647488
2025-11-17,4.0,14,9.0,7.0,7.0,7.0,7.5,17.136705245369292,10.125,13.447649821222612
2025-11-24,4.0,13,14.0,9.0,7.0,7.0,9.25,7.804912982645396,10.375,47.411383503481815
2025-12-01,4.0,7,13.0,14.0,9.0,7.0,10.75,2.753785273643047,10.625,5.707138387262942
2025-12-08,4.0,57,7.0,13.0,14.0,9.0,10.75,5.944184833375666,9.875,4.140393356047083
2025-12-15,4.0,20,57.0,7.0,13.0,14.0,22.75,3.872983346207412,15.125,4.200340122275675
2025-12-22,4.0,10,20.0,57.0,7.0,13.0,24.25,8.755950357709128,16.75,6.875162335741523
2025-12-29,4.0,15,10.0,20.0,57.0,7.0,23.5,44.02556075736004,17.125,30.90422994626092
2026-01-05,4.0,8,15.0,10.0,20.0,57.0,25.5,7.08872343937894,18.125,4.955156044819688
2026-01-12,4.0,8,8.0,15.0,10.0,20.0,13.25,4.7258156262526505,18.0,4.565006649965296
2026-01-19,4.0,11,8.0,8.0,15.0,10.0,10.25,8.770214744615268,17.25,6.162965427218014
2026-01-26,4.0,16,11.0,8.0,8.0,15.0,10.5,3.201562118716488,17.0,5.574175147173817
2026-02-02,4.0,8,16.0,11.0,8.0,8.0,10.75,3.316624790355462,18.125,2.7645717828985408
2026-02-09,4.0,6,8.0,16.0,11.0,8.0,10.75,104.10571550111936,12.0,75.61356170876793
2026-02-16,4.0,12,6.0,8.0,16.0,11.0,10.25,4.645786621588564,10.25,3.99999999999276
2026-02-23,4.0,17,12.0,6.0,8.0,16.0,10.5,8.793937305515163,10.5,6.017830648516772
2026-03-02,4.0,7,17.0,12.0,6.0,8.0,10.75,5.56027577253724,10.75,8.501050355267825
2026-03-09,4.0,7,7.0,17.0,12.0,6.0,10.5,4.49999999999977,10.625,4.131758532558584
2026-03-16,4.0,4,7.0,7.0,17.0,12.0,10.75,21.70061443062534,10.5,15.42203896098787
2026-03-23,4.0,8,4.0,7.0,7.0,17.0,8.75,9.742518497116889,9.625,7.050835816711929
2026-03-30,4.0,7,8.0,4.0,7.0,7.0,6.5,3.741657386773681,8.625,4.80327269383809
2026-04-06,4.0,5,7.0,8.0,4.0,7.0,6.5,2.70801280154532,8.5,2.16712449374064
2026-04-13,4.0,18,5.0,7.0,8.0,4.0,6.0,3.5939764421413214,8.375,7.520210863301205
2026-04-20,4.0,7,18.0,5.0,7.0,8.0,9.5,8.906926143924931,9.125,8.502100580777455
2026-04-27,4.0,16,7.0,18.0,5.0,7.0,9.25,3.10912635102962,7.875,5.007137762371895
2026-05-04,4.0,6,16.0,7.0,18.0,5.0,11.5,5.965176722724433,9.0,12.212405870376204
2026-05-11,4.0,12,6.0,16.0,7.0,18.0,11.75,4.795831523312726,8.875,3.9910614413353103
2026-05-18,4.0,7,12.0,6.0,16.0,7.0,10.25,7.3654599313281235,9.875,5.436319658419056
2026-05-25,4.0,7,7.0,12.0,6.0,16.0,10.25,16.391054470858997,9.75,11.925363127143248
2026-06-01,4.0,252,7.0,7.0,12.0,6.0,8.0,,9.75,
2026-06-08,4.0,241,252.0,7.0,7.0,12.0,69.5,,40.625,
2015-02-02,5.0,37,,,,,,5.737304826019503,,5.092010548749034
2015-02-09,5.0,36,37.0,,,,,5.852349955359813,,4.39967531269557
2015-02-16,5.0,27,36.0,37.0,,,,3.0000000000000013,,3.6815175442433294
2015-02-23,5.0,20,27.0,36.0,37.0,,,8.346656017032613,,11.92835756865606
2015-03-02,5.0,29,20.0,27.0,36.0,37.0,30.0,1.9148542155126909,,6.047431568147635
2015-03-09,5.0,29,29.0,20.0,27.0,36.0,28.0,2.061552812808787,,15.212776585113298
2015-03-16,5.0,36,29.0,29.0,20.0,27.0,26.25,7.889866919029757,,13.88472953592234
2015-03-23,5.0,32,36.0,29.0,29.0,20.0,28.5,6.377042156569672,,6.8125409566265525
2015-03-30,5.0,35,32.0,36.0,29.0,29.0,31.5,15.6498136304132,30.75,10.789379698838772
2015-04-06,5.0,33,35.0,32.0,36.0,29.0,33.0,1.9148542155127124,30.5,2.0310096011589764
2015-04-13,5.0,32,33.0,35.0,32.0,36.0,34.0,2.8722813232690383,30.125,3.377974879378802
2015-04-20,5.0,32,32.0,33.0,35.0,32.0,33.0,2.160246899469318,30.75,2.232071427428524
2015-04-27,5.0,34,32.0,32.0,33.0,35.0,33.0,2.500000000000026,32.25,2.329929490042859
2015-05-04,5.0,40,34.0,32.0,32.0,33.0,32.75,4.358898943540689,32.875,5.8797473220733325
2015-05-11,5.0,25,40.0,34.0,32.0,32.0,34.5,2.16024689946932,34.25,2.4748737341529075
2015-05-18,5.0,36,25.0,40.0,34.0,32.0,32.75,6.344288770224772,32.875,5.548487567410982
2015-05-25,5.0,39,36.0,25.0,40.0,34.0,33.75,8.958236433584467,33.375,8.122939299117212
2015-06-01,5.0,19,39.0,36.0,25.0,40.0,35.0,1.707825127659976,33.875,1.832250762625796
2015-06-08,5.0,36,19.0,39.0,36.0,25.0,29.75,2.645751311064618,32.125,3.058944729337686
2015-06-15,5.0,45,36.0,19.0,39.0,36.0,32.5,2.449489742783208,32.625,2.167124493753999
2015-06-22,5.0,31,45.0,36.0,19.0,39.0,34.75,4.272001872658783,34.25,3.642506985972312
2015-06-29,5.0,63,31.0,45.0,36.0,19.0,32.75,3.3040379335998566,33.875,4.37321392113397
2015-07-06,5.0,49,63.0,31.0,45.0,36.0,43.75,4.041451884327398,36.75,4.720774754816654
2015-07-13,5.0,35,49.0,63.0,31.0,45.0,47.0,3.464101615137776,39.75,3.29230705042614
2015-07-20,5.0,39,35.0,49.0,63.0,31.0,44.5,2.16024689946932,39.625,1.6035674514745335
2015-07-27,5.0,33,39.0,35.0,49.0,63.0,46.5,0.5000000000001377,39.625,2.8284271247461827
2015-08-03,5.0,37,33.0,39.0,35.0,49.0,39.0,9.742518497116995,41.375,7.945124291035349
2015-08-10,5.0,55,37.0,33.0,39.0,35.0,36.0,2.1602468994693185,41.5,2.618614682831898
2015-08-17,5.0,47,55.0,37.0,33.0,39.0,41.0,4.5092497528229085,42.75,5.444525428616997
2015-08-24,5.0,38,47.0,55.0,37.0,33.0,43.0,2.986078811194841,44.75,2.3754698783308306
2015-08-31,5.0,28,38.0,47.0,55.0,37.0,44.25,8.845903006477073,41.625,6.843923269169933
2015-09-07,5.0,56,28.0,38.0,47.0,55.0,42.0,7.7674534651534115,39.0,41.1423921104671
2015-09-14,5.0,75,56.0,28.0,38.0,47.0,42.25,8.755950357708587,41.625,8.717797887081188
2015-09-21,5.0,44,75.0,56.0,28.0,38.0,49.25,5.446711546121857,46.125,4.8697315854452325
2015-09-28,5.0,28,44.0,75.0,56.0,28.0,50.75,11.499999999999586,47.5,8.271076972541817
2015-10-05,5.0,48,28.0,44.0,75.0,56.0,50.75,6.07590871118528,46.375,4.898979485566072
2015-10-12,5.0,40,48.0,28.0,44.0,75.0,48.75,5.9090326337444745,45.5,4.955156044825293
2015-10-19,5.0,41,40.0,48.0,28.0,44.0,40.0,4.991659710623028,44.625,5.2627396450352535
2015-10-26,5.0,32,41.0,40.0,48.0,28.0,39.25,2.9439202887743368,45.0,4.407785320154402
2015-11-02,5.0,26,32.0,41.0,40.0,48.0,40.25,2.98607881119323,45.5,2.7124053637205616
2015-11-09,5.0,29,26.0,32.0,41.0,40.0,34.75,3.366501646119284,41.75,5.007137762377403
2015-11-16,5.0,31,29.0,26.0,32.0,41.0,32.0,1.7078251276571523,36.0,4.749060057376474
2015-11-23,5.0,40,31.0,29.0,26.0,32.0,29.5,3.1622776601683795,34.375,3.2841611235917614
2015-11-30,5.0,38,40.0,31.0,29.0,26.0,31.5,1.5000000000000022,35.875,5.952190473142527
2015-12-07,5.0,36,38.0,40.0,31.0,29.0,34.5,3.685557397915997,34.625,2.86605752110507
2015-12-14,5.0,34,36.0,38.0,40.0,31.0,36.25,15.195942440884233,34.125,10.941402365066503
2015-12-21,5.0,28,34.0,36.0,38.0,40.0,37.0,2.986078811194817,33.25,3.6253078686994784
2015-12-28,5.0,36,28.0,34.0,36.0,38.0,34.0,1.2909944487358027,32.75,1.5118578920359895
2016-01-04,5.0,27,36.0,28.0,34.0,36.0,33.5,2.380476142847615,34.0,2.559994419636232
2016-01-11,5.0,23,27.0,36.0,28.0,34.0,31.25,7.958224257542215,33.75,5.781744669956349
2016-01-18,5.0,31,23.0,27.0,36.0,28.0,28.5,4.760952285695244,32.75,33.6237054981834
2016-01-25,5.0,21,31.0,23.0,27.0,36.0,29.25,0.9574271077563956,31.625,2.203892660076748
2016-02-01,5.0,32,21.0,31.0,23.0,27.0,25.5,10.4243305140746,29.5,8.34950811211553
2016-02-08,5.0,43,32.0,21.0,31.0,23.0,26.75,1.414213562373137,29.0,2.72226271430801
2016-02-15,5.0,32,43.0,32.0,21.0,31.0,31.75,4.242640687119299,30.125,3.3806170189136684
2016-02-29,5.0,31,32.0,43.0,32.0,21.0,32.0,17.820867917509897,30.625,13.458932243787189
2016-03-07,5.0,51,31.0,32.0,43.0,32.0,34.5,51.026137093323726,30.0,47.9149171523262
2016-03-14,5.0,28,51.0,31.0,32.0,43.0,39.25,7.681145747868652,33.0,9.651054716602433
2016-03-21,5.0,19,28.0,51.0,31.0,32.0,35.5,5.830951894845359,33.625,12.49499899959968
2016-03-28,5.0,16,19.0,28.0,51.0,31.0,32.25,6.244997998398453,32.125,7.592289321598206
2016-04-04,5.0,31,16.0,19.0,28.0,51.0,28.5,6.994045086119145,31.5,6.717514421271978
2016-04-11,5.0,39,31.0,16.0,19.0,28.0,23.5,35.82364210034114,31.375,26.79785439172317
2016-04-18,5.0,26,39.0,31.0,16.0,19.0,26.25,1.290994448736087,30.875,7.363035088486445
2016-04-25,5.0,43,26.0,39.0,31.0,16.0,28.0,4.991659710624055,30.125,18.500965225785144
2016-05-02,5.0,25,43.0,26.0,39.0,31.0,34.75,5.737304826019568,31.625,5.732115042210838
2016-05-09,5.0,28,25.0,43.0,26.0,39.0,33.25,8.220908303425729,28.375,8.988087354143326
2016-05-16,5.0,37,28.0,25.0,43.0,26.0,30.5,10.214368964029743,28.375,7.343607521414007
2016-05-23,5.0,24,37.0,28.0,25.0,43.0,33.25,6.683312551921196,30.625,4.940720016931868
2016-05-30,5.0,41,24.0,37.0,28.0,25.0,28.5,11.89887949906772,31.625,10.260012531320518
2016-06-06,5.0,37,41.0,24.0,37.0,28.0,32.5,7.135591542869269,32.875,6.524678426667896
2016-06-13,5.0,33,37.0,41.0,24.0,37.0,34.75,7.071067811865532,32.625,8.502100580780679
2016-06-20,5.0,24,33.0,37.0,41.0,24.0,33.75,2.51661147842375,33.5,12.620136970051236
2016-06-27,5.0,26,24.0,33.0,37.0,41.0,33.75,6.97614984548551,31.125,4.898979485566046
2016-07-04,5.0,25,26.0,24.0,33.0,37.0,30.0,20.639767440550315,31.25,14.855855026602322
2016-07-11,5.0,34,25.0,26.0,24.0,33.0,27.0,5.163977794943315,30.875,11.373528162234429
2016-07-18,5.0,54,34.0,25.0,26.0,24.0,27.25,4.760952285695334,30.5,5.755432216610405
2016-07-25,5.0,36,54.0,34.0,25.0,26.0,34.75,5.322906474223857,34.25,18.43715193376049
